source,elapsed_min,total_free_mb,largest_free_mb,script_heap_mb
Untooled baseline.txt,57.267949999999956,666,556,0
Untooled baseline.txt,57.35169999999998,665,556,0
Untooled baseline.txt,57.43546666666661,665,556,0
Untooled baseline.txt,57.51924999999998,667,556,0
Untooled baseline.txt,57.60303333333322,657,556,0
Untooled baseline.txt,57.686783333333246,652,556,0
Untooled baseline.txt,57.77056666666661,657,556,0
Untooled baseline.txt,57.854316666666634,657,556,0
Untooled baseline.txt,57.93811666666661,657,556,0
Untooled baseline.txt,58.021899999999974,657,556,0
Untooled baseline.txt,58.10566666666661,653,556,0
Untooled baseline.txt,58.18944999999997,654,556,0
Untooled baseline.txt,58.273199999999996,650,556,0
Untooled baseline.txt,58.35696666666663,650,556,0
Untooled baseline.txt,58.440749999999994,650,556,0
Untooled baseline.txt,58.52453333333324,656,556,0
Untooled baseline.txt,58.6083166666666,661,556,0
Untooled baseline.txt,58.692049999999895,656,556,0
Untooled baseline.txt,58.77584999999999,646,556,0
Untooled baseline.txt,58.85964999999997,646,556,0
Untooled baseline.txt,58.9434166666666,652,556,0
Untooled baseline.txt,59.027216666666575,659,556,0
Untooled baseline.txt,59.111016666666664,654,556,0
Untooled baseline.txt,59.19479999999991,654,556,0
Untooled baseline.txt,59.27858333333327,654,556,0
Untooled baseline.txt,59.36236666666664,655,556,0
Untooled baseline.txt,59.446183333333344,655,556,0
Untooled baseline.txt,59.52998333333332,649,556,0
Untooled baseline.txt,59.61373333333334,656,556,0
Untooled baseline.txt,59.69753333333332,656,556,0
Untooled baseline.txt,59.78131666666656,656,556,0
Untooled baseline.txt,59.86508333333332,648,556,0
Untooled baseline.txt,59.94884999999995,648,556,0
Untooled baseline.txt,60.032616666666584,654,556,0
Untooled baseline.txt,60.11643333333328,654,556,0
Untooled baseline.txt,60.20019999999992,654,556,0
Untooled baseline.txt,60.28399999999989,653,556,0
Untooled baseline.txt,60.36776666666665,638,556,0
Untooled baseline.txt,60.45156666666662,650,556,0
Untooled baseline.txt,60.535316666666645,652,556,0
Untooled baseline.txt,60.61910000000001,657,556,0
Untooled baseline.txt,60.702899999999985,660,556,0
Untooled baseline.txt,60.78665000000001,652,556,0
Untooled baseline.txt,60.87039999999991,657,556,0
Untooled baseline.txt,60.954149999999935,657,556,0
Untooled baseline.txt,61.03791666666657,657,556,0
Untooled baseline.txt,61.12166666666659,657,556,0
Untooled baseline.txt,61.20546666666657,657,556,0
Untooled baseline.txt,61.28924999999993,660,556,0
Untooled baseline.txt,61.3730333333333,660,556,0
Untooled baseline.txt,61.45681666666666,658,556,0
Untooled baseline.txt,61.540599999999905,658,556,0
Untooled baseline.txt,61.62434999999993,659,556,0
Untooled baseline.txt,61.70813333333329,654,556,0
Untooled baseline.txt,61.79191666666666,655,556,0
Untooled baseline.txt,61.875716666666634,655,556,0
Untooled baseline.txt,61.9595,655,556,0
Untooled baseline.txt,62.04326666666663,650,556,0
Untooled baseline.txt,62.12704999999999,650,556,0
Untooled baseline.txt,62.210816666666624,702,556,0
Untooled baseline.txt,62.29458333333326,696,556,0
Untooled baseline.txt,62.378449999999916,705,556,0
Untooled baseline.txt,62.46223333333328,705,556,0
Untooled baseline.txt,62.545983333333304,706,556,0
Untooled baseline.txt,62.62974999999994,706,556,0
Untooled baseline.txt,62.71351666666657,705,556,0
Untooled baseline.txt,62.797283333333326,700,556,0
Untooled baseline.txt,62.88104999999996,700,556,0
Untooled baseline.txt,62.96479999999998,700,556,0
Untooled baseline.txt,63.04858333333323,700,556,0
Untooled baseline.txt,63.13234999999998,694,556,0
Untooled baseline.txt,63.216116666666615,680,540,0
Untooled baseline.txt,63.29991666666659,663,515,0
Untooled baseline.txt,63.383699999999955,634,479,0
Untooled baseline.txt,63.46749999999993,662,548,0
Untooled baseline.txt,63.551283333333295,665,548,0
Untooled baseline.txt,63.63504999999993,665,548,0
Untooled baseline.txt,63.7188499999999,669,548,0
Untooled baseline.txt,63.80263333333326,656,548,0
Untooled baseline.txt,63.886399999999895,662,548,0
Untooled baseline.txt,63.97019999999999,669,548,0
Untooled baseline.txt,64.05398333333324,669,548,0
Untooled baseline.txt,64.13778333333333,616,548,0
Untooled baseline.txt,64.2215833333333,609,548,0
Untooled baseline.txt,64.30536666666667,609,546,0
Untooled baseline.txt,64.38916666666664,615,546,0
Untooled baseline.txt,64.47296666666662,616,546,0
Untooled baseline.txt,64.55676666666659,618,546,0
Untooled baseline.txt,64.64056666666656,618,546,0
Untooled baseline.txt,64.72434999999993,611,546,0
Untooled baseline.txt,64.8081499999999,618,546,0
Untooled baseline.txt,64.89193333333327,623,546,0
Untooled baseline.txt,64.97571666666663,624,535,0
Untooled baseline.txt,65.0595,624,535,0
Untooled baseline.txt,65.14329999999997,622,535,0
Untooled baseline.txt,65.22709999999994,623,535,0
Untooled baseline.txt,65.31088333333331,624,535,0
Untooled baseline.txt,65.39468333333328,623,535,0
Untooled baseline.txt,65.47849999999998,618,535,0
Untooled baseline.txt,65.56228333333323,618,535,0
Untooled baseline.txt,65.64608333333332,618,535,0
Untooled baseline.txt,65.72986666666657,608,535,0
Untooled baseline.txt,65.81366666666666,625,546,0
Untooled baseline.txt,65.89748333333324,612,546,0
Untooled baseline.txt,65.98126666666661,625,546,0
Untooled baseline.txt,66.06506666666658,613,540,0
Untooled baseline.txt,66.14884999999995,628,548,0
Untooled baseline.txt,66.23264999999992,634,548,0
Untooled baseline.txt,66.31643333333328,634,548,0
Untooled baseline.txt,66.40023333333326,634,548,0
Untooled baseline.txt,66.48404999999997,634,548,0
Untooled baseline.txt,66.56783333333333,634,548,0
Untooled baseline.txt,66.65161666666657,634,548,0
Untooled baseline.txt,66.73543333333328,634,548,0
Untooled baseline.txt,66.81921666666663,629,548,0
Untooled baseline.txt,66.90303333333323,592,535,0
Untooled baseline.txt,66.98688333333327,597,535,0
Untooled baseline.txt,67.07069999999997,600,532,0
Untooled baseline.txt,67.15446666666661,596,529,0
Untooled baseline.txt,67.23826666666658,540,466,0
Untooled baseline.txt,67.32209999999989,546,466,0
Untooled baseline.txt,67.40589999999999,531,455,0
Untooled baseline.txt,67.48968333333323,517,447,0
Untooled baseline.txt,67.57345,543,447,0
Untooled baseline.txt,67.65724999999996,547,447,0
Untooled baseline.txt,67.74104999999993,552,447,0
Untooled baseline.txt,67.8248333333333,558,447,0
Untooled baseline.txt,67.90863333333327,558,447,0
Untooled baseline.txt,67.9923999999999,553,447,0
Untooled baseline.txt,68.07621666666661,546,447,0
Untooled baseline.txt,68.16001666666658,556,447,0
Untooled baseline.txt,68.24378333333334,558,447,0
Untooled baseline.txt,68.32758333333331,558,447,0
Untooled baseline.txt,68.41138333333329,558,447,0
Untooled baseline.txt,68.49516666666665,558,447,0
Untooled baseline.txt,68.57896666666663,550,447,0
Untooled baseline.txt,68.6627666666666,552,447,0
Untooled baseline.txt,68.74654999999997,558,447,0
Untooled baseline.txt,68.83036666666666,558,447,0
Untooled baseline.txt,68.91416666666665,558,447,0
Untooled baseline.txt,68.99795,558,447,0
Untooled baseline.txt,69.08174999999999,550,447,0
Untooled baseline.txt,69.16556666666656,556,447,0
Untooled baseline.txt,69.24934999999992,555,447,0
Untooled baseline.txt,69.33316666666663,555,447,0
Untooled baseline.txt,69.41695,561,447,0
Untooled baseline.txt,69.50074999999997,552,447,0
Untooled baseline.txt,69.58454999999995,546,447,0
Untooled baseline.txt,69.66833333333331,536,444,0
Untooled baseline.txt,69.75213333333328,552,466,0
Untooled baseline.txt,69.83593333333326,549,466,0
Untooled baseline.txt,69.91974999999996,542,466,0
Untooled baseline.txt,70.00354999999993,547,466,0
Untooled baseline.txt,70.0873333333333,545,466,0
Untooled baseline.txt,70.17115,548,466,0
Untooled baseline.txt,70.25496666666659,549,466,0
Untooled baseline.txt,70.33876666666656,555,466,0
Untooled baseline.txt,70.42256666666665,550,466,0
Untooled baseline.txt,70.50638333333323,552,466,0
Untooled baseline.txt,70.59019999999994,555,466,0
Untooled baseline.txt,70.67399999999992,548,466,0
Untooled baseline.txt,70.75783333333324,556,466,0
Untooled baseline.txt,70.84164999999993,554,466,0
Untooled baseline.txt,70.92546666666664,550,466,0
Untooled baseline.txt,71.00928333333323,550,466,0
Untooled baseline.txt,71.09309999999992,556,466,0
Untooled baseline.txt,71.17691666666663,562,466,0
Untooled baseline.txt,71.26071666666661,556,466,0
Untooled baseline.txt,71.34451666666658,558,466,0
Untooled baseline.txt,71.42836666666662,563,466,0
Untooled baseline.txt,71.51218333333333,559,466,0
Untooled baseline.txt,71.59596666666657,564,466,0
Untooled baseline.txt,71.67974999999994,563,466,0
Untooled baseline.txt,71.7635333333333,567,466,0
Untooled baseline.txt,71.84735,567,466,0
Untooled baseline.txt,71.93111666666664,572,466,0
Untooled baseline.txt,72.0149,572,466,0
Untooled baseline.txt,72.09868333333324,572,466,0
Untooled baseline.txt,72.18248333333334,567,466,0
Untooled baseline.txt,72.26643333333328,567,466,0
Untooled baseline.txt,72.35021666666665,567,466,0
Untooled baseline.txt,72.4339999999999,570,466,0
Untooled baseline.txt,72.51778333333326,572,466,0
Untooled baseline.txt,72.60154999999989,566,466,0
Untooled baseline.txt,72.68534999999999,572,466,0
Untooled baseline.txt,72.76914999999995,572,466,0
Untooled baseline.txt,72.85294999999994,572,466,0
Untooled baseline.txt,72.9367499999999,572,466,0
Untooled baseline.txt,73.02053333333328,577,466,0
Untooled baseline.txt,73.10431666666663,568,466,0
Untooled baseline.txt,73.1881,578,466,0
Untooled baseline.txt,73.27186666666664,578,466,0
Untooled baseline.txt,73.35565,578,466,0
Untooled baseline.txt,73.43941666666663,578,466,0
Untooled baseline.txt,73.52321666666661,578,466,0
Untooled baseline.txt,73.60698333333325,578,466,0
Untooled baseline.txt,73.69078333333333,578,466,0
Untooled baseline.txt,73.77454999999996,578,466,0
Untooled baseline.txt,73.85834999999994,571,466,0
Untooled baseline.txt,73.94211666666658,571,466,0
Untooled baseline.txt,74.02591666666667,571,466,0
Untooled baseline.txt,74.10971666666664,571,466,0
Untooled baseline.txt,74.19354999999996,566,466,0
Untooled baseline.txt,74.27733333333332,566,466,0
Untooled baseline.txt,74.36109999999995,571,466,0
Untooled baseline.txt,74.44489999999993,571,466,0
Untooled baseline.txt,74.52868333333329,571,466,0
Untooled baseline.txt,74.61246666666666,571,466,0
Untooled baseline.txt,74.69626666666663,571,466,0
Untooled baseline.txt,74.78005,571,466,0
Untooled baseline.txt,74.86383333333325,558,466,0
Untooled baseline.txt,74.94764999999994,558,466,0
Untooled baseline.txt,75.03144999999992,558,466,0
Untooled baseline.txt,75.11524999999989,552,466,0
Untooled baseline.txt,75.19904999999999,547,466,0
Untooled baseline.txt,75.28284999999997,535,466,0
Untooled baseline.txt,75.36666666666666,546,466,0
Untooled baseline.txt,75.45046666666664,546,466,0
Untooled baseline.txt,75.53425,558,466,0
Untooled baseline.txt,75.61801666666663,552,466,0
Untooled baseline.txt,75.70183333333334,552,466,0
Untooled baseline.txt,75.78563333333332,552,466,0
Untooled baseline.txt,75.86941666666657,540,466,0
Untooled baseline.txt,75.95321666666665,542,466,0
Untooled baseline.txt,76.03698333333328,542,466,0
Untooled baseline.txt,76.12079999999999,554,466,0
Untooled baseline.txt,76.20458333333323,556,466,0
Untooled baseline.txt,76.2883666666666,549,466,0
Untooled baseline.txt,76.37216666666657,549,466,0
Untooled baseline.txt,76.45594999999994,572,466,0
Untooled baseline.txt,76.53974999999991,557,466,0
Untooled baseline.txt,76.62355000000001,560,466,0
Untooled baseline.txt,76.70736666666659,560,466,0
Untooled baseline.txt,76.7911833333333,563,466,0
Untooled baseline.txt,76.87498333333328,563,466,0
Untooled baseline.txt,76.95878333333324,559,466,0
Untooled baseline.txt,77.0425666666666,559,466,0
Untooled baseline.txt,77.12636666666658,563,466,0
Untooled baseline.txt,77.21014999999994,569,466,0
Untooled baseline.txt,77.29394999999992,555,466,0
Untooled baseline.txt,77.37774999999989,567,466,0
Untooled baseline.txt,77.46154999999999,572,466,0
Untooled baseline.txt,77.54536666666657,557,466,0
Untooled baseline.txt,77.62916666666666,575,466,0
Untooled baseline.txt,77.7129499999999,562,466,0
Untooled baseline.txt,77.79675,573,466,0
Untooled baseline.txt,77.88054999999999,568,466,0
Untooled baseline.txt,77.96433333333334,558,466,0
Untooled baseline.txt,78.04811666666659,574,466,0
Untooled baseline.txt,78.13191666666656,574,466,0
Untooled baseline.txt,78.21571666666665,559,466,0
Untooled baseline.txt,78.29948333333328,576,466,0
Untooled baseline.txt,78.38329999999999,557,466,0
Untooled baseline.txt,78.46709999999997,569,466,0
Untooled baseline.txt,78.55089999999994,569,466,0
Untooled baseline.txt,78.63469999999991,563,466,0
Untooled baseline.txt,78.71851666666662,558,466,0
Untooled baseline.txt,78.8023166666666,555,466,0
Untooled baseline.txt,78.88609999999996,555,466,0
Untooled baseline.txt,78.96991666666666,555,466,0
Untooled baseline.txt,79.05373333333324,559,466,0
Untooled baseline.txt,79.13751666666661,568,466,0
Untooled baseline.txt,79.22133333333332,573,466,0
Untooled baseline.txt,79.30511666666656,574,466,0
Untooled baseline.txt,79.38891666666665,563,466,0
Untooled baseline.txt,79.47269999999989,603,466,0
Untooled baseline.txt,79.55648333333326,583,466,0
Untooled baseline.txt,79.64021666666667,596,466,0
Untooled baseline.txt,79.72404999999999,523,455,0
Untooled baseline.txt,79.80784999999996,519,455,0
Untooled baseline.txt,79.89164999999994,510,444,0
Untooled baseline.txt,79.97544999999991,504,441,0
Untooled baseline.txt,80.05928333333323,516,444,0
Untooled baseline.txt,80.14308333333332,520,444,0
Untooled baseline.txt,80.22688333333329,527,455,0
Untooled baseline.txt,80.31066666666666,518,441,0
Untooled baseline.txt,80.39446666666663,525,441,0
Untooled baseline.txt,80.4782666666666,531,452,0
Untooled baseline.txt,80.56204999999997,531,452,0
Untooled baseline.txt,80.64584999999994,529,452,0
Untooled baseline.txt,80.7297,520,452,0
Untooled baseline.txt,80.81348333333322,532,446,0
Untooled baseline.txt,80.89729999999993,526,446,0
Untooled baseline.txt,80.98109999999991,567,463,0
Untooled baseline.txt,81.06490000000001,588,466,0
Untooled baseline.txt,81.14868333333325,596,466,0
Untooled baseline.txt,81.23246666666661,603,466,0
Untooled baseline.txt,81.31624999999998,558,466,0
Untooled baseline.txt,81.40003333333334,562,466,0
Untooled baseline.txt,81.48383333333331,566,466,0
Untooled baseline.txt,81.56763333333329,562,466,0
Untooled baseline.txt,81.65141666666665,561,466,0
Untooled baseline.txt,81.73518333333328,561,466,0
Untooled baseline.txt,81.81899999999999,563,466,0
Untooled baseline.txt,81.90276666666662,558,466,0
Untooled baseline.txt,81.9865666666666,540,466,0
Untooled baseline.txt,82.0703833333333,551,466,0
Untooled baseline.txt,82.1542,561,466,0
Untooled baseline.txt,82.23798333333325,563,466,0
Untooled baseline.txt,82.32178333333323,557,466,0
Untooled baseline.txt,82.40558333333333,563,466,0
Untooled baseline.txt,82.48936666666656,546,466,0
Untooled baseline.txt,82.57318333333326,547,466,0
Untooled baseline.txt,82.65696666666663,548,466,0
Untooled baseline.txt,82.7407666666666,547,466,0
Untooled baseline.txt,82.82456666666658,551,466,0
Untooled baseline.txt,82.90834999999994,552,466,0
Untooled baseline.txt,82.99213333333331,556,466,0
Untooled baseline.txt,83.07591666666667,551,466,0
Untooled baseline.txt,83.15971666666664,539,466,0
Untooled baseline.txt,83.24348333333327,548,466,0
Untooled baseline.txt,83.32728333333326,548,466,0
Untooled baseline.txt,83.41105,548,466,0
Untooled baseline.txt,83.49484999999999,542,466,0
Untooled baseline.txt,83.57864999999995,542,466,0
Untooled baseline.txt,83.66244999999994,550,466,0
Untooled baseline.txt,83.7462499999999,550,466,0
Untooled baseline.txt,83.83003333333326,550,466,0
Untooled baseline.txt,83.91383333333324,534,460,0
Untooled baseline.txt,83.99763333333334,534,460,0
Untooled baseline.txt,84.08138333333324,522,460,0
Untooled baseline.txt,84.16516666666661,533,460,0
Untooled baseline.txt,84.24898333333331,529,449,0
Untooled baseline.txt,84.33274999999995,537,452,0
Untooled baseline.txt,84.41651666666658,536,466,0
Untooled baseline.txt,84.50029999999994,542,463,0
Untooled baseline.txt,84.58408333333331,542,463,0
Untooled baseline.txt,84.66786666666667,536,463,0
Untooled baseline.txt,84.75164999999991,526,460,0
Untooled baseline.txt,84.83545000000001,544,460,0
Untooled baseline.txt,84.91921666666664,546,460,0
Untooled baseline.txt,85.00301666666661,551,466,0
Untooled baseline.txt,85.08681666666659,553,466,0
Untooled baseline.txt,85.17061666666656,535,466,0
Untooled baseline.txt,85.25439999999993,534,457,0
Untooled baseline.txt,85.3381999999999,531,457,0
Untooled baseline.txt,85.422,536,457,0
Untooled baseline.txt,85.50579999999997,537,457,0
Untooled baseline.txt,85.5895666666666,537,457,0
Untooled baseline.txt,85.67336666666658,536,457,0
Untooled baseline.txt,85.75718333333329,537,457,0
Untooled baseline.txt,85.84094999999992,542,457,0
Untooled baseline.txt,85.92475,528,444,0
Untooled baseline.txt,86.0085666666666,527,457,0
Untooled baseline.txt,86.09234999999995,528,457,0
Untooled baseline.txt,86.17613333333333,527,457,0
Untooled baseline.txt,86.2599333333333,528,455,0
Untooled baseline.txt,86.34375,528,457,0
Untooled baseline.txt,86.42761666666665,527,457,0
Untooled baseline.txt,86.51141666666663,534,457,0
Untooled baseline.txt,86.59519999999999,531,457,0
Untooled baseline.txt,86.67899999999996,537,457,0
Untooled baseline.txt,86.76281666666667,530,457,0
Untooled baseline.txt,86.84661666666665,533,457,0
Untooled baseline.txt,86.93041666666662,539,457,0
Untooled baseline.txt,87.01423333333332,544,457,0
Untooled baseline.txt,87.09803333333329,540,457,0
Untooled baseline.txt,87.18183333333327,544,457,0
Untooled baseline.txt,87.26561666666663,544,457,0
Untooled baseline.txt,87.34943333333334,543,457,0
Untooled baseline.txt,87.43323333333332,544,457,0
Untooled baseline.txt,87.5170499999999,543,457,0
Untooled baseline.txt,87.60083333333326,539,457,0
Untooled baseline.txt,87.68461666666663,540,457,0
Untooled baseline.txt,87.76839999999999,540,457,0
Untooled baseline.txt,87.85221666666658,556,460,0
Untooled baseline.txt,87.93599999999994,551,466,0
Untooled baseline.txt,88.01976666666657,551,466,0
Untooled baseline.txt,88.10356666666667,551,466,0
Untooled baseline.txt,88.18734999999991,551,466,0
Untooled baseline.txt,88.27111666666666,551,466,0
Untooled baseline.txt,88.35493333333325,550,466,0
Untooled baseline.txt,88.43871666666661,550,466,0
Untooled baseline.txt,88.52249999999998,544,466,0
Untooled baseline.txt,88.60629999999995,551,466,0
Untooled baseline.txt,88.69009999999993,544,460,0
Untooled baseline.txt,88.7738999999999,539,460,0
Untooled baseline.txt,88.8577,544,460,0
Untooled baseline.txt,88.94148333333324,550,466,0
Untooled baseline.txt,89.0252666666666,548,466,0
Untooled baseline.txt,89.1090833333333,554,466,0
Untooled baseline.txt,89.19284999999994,564,466,0
Untooled baseline.txt,89.27664999999992,561,466,0
Untooled baseline.txt,89.36045,547,466,0
Untooled baseline.txt,89.44426666666659,558,466,0
Untooled baseline.txt,89.52804999999995,550,466,0
Untooled baseline.txt,89.61183333333332,546,466,0
Untooled baseline.txt,89.69563333333329,536,466,0
Untooled baseline.txt,89.77943333333327,550,466,0
Untooled baseline.txt,89.86321666666663,547,466,0
Untooled baseline.txt,89.94703333333334,538,466,0
Untooled baseline.txt,90.0308333333333,550,466,0
Untooled baseline.txt,90.11461666666668,550,466,0
Untooled baseline.txt,90.19841666666665,550,466,0
Untooled baseline.txt,90.28221666666663,539,466,0
Untooled baseline.txt,90.3660166666666,535,466,0
Untooled baseline.txt,90.44981666666656,540,466,0
Untooled baseline.txt,90.53359999999994,534,466,0
Untooled baseline.txt,90.6173999999999,553,466,0
Untooled baseline.txt,90.7012,557,466,0
Untooled baseline.txt,90.78501666666658,557,466,0
Untooled baseline.txt,90.86881666666656,558,466,0
Untooled baseline.txt,90.95259999999992,559,466,0
Untooled baseline.txt,91.0363999999999,559,466,0
Untooled baseline.txt,91.12021666666661,559,466,0
Untooled baseline.txt,91.20401666666658,559,466,0
Untooled baseline.txt,91.28781666666667,558,466,0
Untooled baseline.txt,91.37161666666664,558,466,0
Untooled baseline.txt,91.45538333333327,551,466,0
Untooled baseline.txt,91.53919999999998,554,466,0
Untooled baseline.txt,91.62299999999996,554,466,0
Untooled baseline.txt,91.70678333333332,543,466,0
Untooled baseline.txt,91.79058333333329,543,466,0
Untooled baseline.txt,91.87436666666666,550,466,0
Untooled baseline.txt,91.95818333333324,554,466,0
Untooled baseline.txt,92.04196666666661,553,466,0
Untooled baseline.txt,92.12574999999997,549,466,0
Untooled baseline.txt,92.20956666666667,539,466,0
Untooled baseline.txt,92.29338333333325,537,466,0
Untooled baseline.txt,92.37721666666657,524,460,0
Untooled baseline.txt,92.46099999999994,522,463,0
Untooled baseline.txt,92.54481666666665,530,466,0
Untooled baseline.txt,92.62863333333323,522,457,0
Untooled baseline.txt,92.71243333333332,540,466,0
Untooled baseline.txt,92.79623333333329,539,466,0
Untooled baseline.txt,92.88001666666666,540,466,0
Untooled baseline.txt,92.96381666666663,604,466,0
Untooled baseline.txt,93.04758333333326,589,466,0
Untooled baseline.txt,93.1313499999999,601,466,0
Untooled baseline.txt,93.21513333333327,593,466,0
Untooled baseline.txt,93.2988999999999,599,466,0
Untooled baseline.txt,93.38268333333326,597,466,0
Untooled baseline.txt,93.46648333333323,597,466,0
Untooled baseline.txt,93.55024999999999,596,466,0
Untooled baseline.txt,93.63401666666662,596,466,0
Untooled baseline.txt,93.7178166666666,596,466,0
Untooled baseline.txt,93.8016333333333,597,466,0
Untooled baseline.txt,93.88541666666667,586,449,0
Untooled baseline.txt,93.96919999999992,577,425,0
Untooled baseline.txt,94.05298333333327,568,425,0
Untooled baseline.txt,94.13676666666665,584,466,0
Untooled baseline.txt,94.22056666666661,532,455,0
Untooled baseline.txt,94.30436666666658,531,455,0
Untooled baseline.txt,94.38818333333329,540,455,0
Untooled baseline.txt,94.47196666666666,535,455,0
Untooled baseline.txt,94.55576666666663,545,466,0
Untooled baseline.txt,94.6395666666666,546,466,0
Untooled baseline.txt,94.72339999999991,539,466,0
Untooled baseline.txt,94.8071999999999,541,449,0
Untooled baseline.txt,94.8910166666666,547,449,0
Untooled baseline.txt,94.9748333333333,541,449,0
Untooled baseline.txt,95.05865,534,449,0
Untooled baseline.txt,95.14244999999998,533,449,0
Untooled baseline.txt,95.22628333333328,534,449,0
Untooled baseline.txt,95.31008333333327,538,449,0
Untooled baseline.txt,95.39388333333324,539,449,0
Untooled baseline.txt,95.47768333333333,538,460,0
Untooled baseline.txt,95.56149999999992,542,460,0
Untooled baseline.txt,95.64531666666662,533,460,0
Untooled baseline.txt,95.72913333333332,532,460,0
Untooled baseline.txt,95.81296666666664,537,466,0
Untooled baseline.txt,95.89676666666661,526,455,0
Untooled baseline.txt,95.98059999999992,511,447,0
Untooled baseline.txt,96.06441666666663,527,449,0
Untooled baseline.txt,96.14823333333334,519,449,0
Untooled baseline.txt,96.2320333333333,525,449,0
Untooled baseline.txt,96.31586666666662,526,449,0
Untooled baseline.txt,96.39965,529,449,0
Untooled baseline.txt,96.48346666666657,529,449,0
Untooled baseline.txt,96.56726666666667,528,449,0
Untooled baseline.txt,96.65104999999991,527,449,0
Untooled baseline.txt,96.73485000000001,525,455,0
Untooled baseline.txt,96.81866666666659,525,455,0
Untooled baseline.txt,96.9024833333333,526,455,0
Untooled baseline.txt,96.9863,527,455,0
Untooled baseline.txt,97.07009999999997,526,455,0
Untooled baseline.txt,97.15393333333328,538,460,0
Untooled baseline.txt,97.23773333333325,543,466,0
Untooled baseline.txt,97.32149999999989,548,466,0
Untooled baseline.txt,97.4053166666666,556,466,0
Untooled baseline.txt,97.48909999999997,557,466,0
Untooled baseline.txt,97.57291666666667,556,466,0
Untooled baseline.txt,97.65674999999997,556,466,0
Untooled baseline.txt,97.74056666666657,555,466,0
Untooled baseline.txt,97.82434999999992,555,466,0
Untooled baseline.txt,97.90816666666663,556,466,0
Untooled baseline.txt,97.99196666666661,556,466,0
Untooled baseline.txt,98.07576666666658,557,466,0
Untooled baseline.txt,98.15956666666668,530,455,0
Untooled baseline.txt,98.24338333333326,550,455,0
Untooled baseline.txt,98.32719999999996,544,466,0
Untooled baseline.txt,98.41099999999993,553,455,0
Untooled baseline.txt,98.49483333333325,546,455,0
Untooled baseline.txt,98.57863333333323,546,455,0
Untooled baseline.txt,98.66244999999994,552,466,0
Untooled baseline.txt,98.7462499999999,544,466,0
Untooled baseline.txt,98.83005,532,455,0
Untooled baseline.txt,98.91388333333332,536,463,0
Untooled baseline.txt,98.99763333333334,536,463,0
Untooled baseline.txt,99.08146666666666,536,463,0
Untooled baseline.txt,99.16524999999989,536,463,0
Untooled baseline.txt,99.2490666666666,531,447,0
Untooled baseline.txt,99.3328833333333,531,447,0
Untooled baseline.txt,99.41673333333323,539,463,0
Untooled baseline.txt,99.50051666666658,544,463,0
Untooled baseline.txt,99.58431666666657,539,463,0
Untooled baseline.txt,99.66813333333327,539,463,0
Untooled baseline.txt,99.75193333333324,532,444,0
Untooled baseline.txt,99.83576666666667,538,463,0
Untooled baseline.txt,99.91958333333326,536,463,0
Untooled baseline.txt,100.00339999999997,536,463,0
Untooled baseline.txt,100.08719999999994,537,457,0
Untooled baseline.txt,100.1709833333333,541,463,0
Untooled baseline.txt,100.2548,544,463,0
Untooled baseline.txt,100.3386166666666,530,460,0
Untooled baseline.txt,100.42241666666656,539,463,0
Untooled baseline.txt,100.50625,540,463,0
Untooled baseline.txt,100.59008333333331,528,460,0
Untooled baseline.txt,100.6738999999999,531,463,0
Untooled baseline.txt,100.7577166666666,540,463,0
Untooled baseline.txt,100.84149999999997,537,463,0
Untooled baseline.txt,100.92529999999994,539,463,0
Untooled baseline.txt,101.00909999999992,539,463,0
Untooled baseline.txt,101.09293333333322,540,463,0
Untooled baseline.txt,101.17673333333332,541,463,0
Untooled baseline.txt,101.26056666666663,541,463,0
Untooled baseline.txt,101.34438333333334,541,463,0
Untooled baseline.txt,101.42823333333327,541,463,0
Untooled baseline.txt,101.51204999999997,540,463,0
Untooled baseline.txt,101.59586666666668,536,463,0
Untooled baseline.txt,101.67968333333326,537,463,0
Untooled baseline.txt,101.76351666666658,534,463,0
Untooled baseline.txt,101.84731666666667,535,463,0
Untooled baseline.txt,101.93113333333325,534,463,0
Untooled baseline.txt,102.01493333333335,532,457,0
Untooled baseline.txt,102.09874999999992,535,463,0
Untooled baseline.txt,102.1825333333333,535,463,0
Untooled baseline.txt,102.26631666666665,535,463,0
Untooled baseline.txt,102.35013333333323,535,463,0
Untooled baseline.txt,102.43393333333333,535,463,0
Untooled baseline.txt,102.51776666666665,535,463,0
Untooled baseline.txt,102.60154999999989,535,463,0
Untooled baseline.txt,102.68538333333332,533,463,0
Untooled baseline.txt,102.7691833333333,533,463,0
Untooled baseline.txt,102.85298333333327,533,463,0
Untooled baseline.txt,102.93678333333325,521,447,0
Untooled baseline.txt,103.02061666666656,521,447,0
Untooled baseline.txt,103.10443333333326,520,447,0
Untooled baseline.txt,103.18821666666663,509,443,0
Untooled baseline.txt,103.27204999999995,519,447,0
Untooled baseline.txt,103.35584999999992,524,447,0
Untooled baseline.txt,103.43968333333324,524,447,0
Untooled baseline.txt,103.52348333333333,524,447,0
Untooled baseline.txt,103.60726666666658,524,447,0
Untooled baseline.txt,103.69108333333328,524,447,0
Untooled baseline.txt,103.77488333333325,535,447,0
Untooled baseline.txt,103.85868333333335,535,447,0
Untooled baseline.txt,103.94249999999992,534,447,0
Untooled baseline.txt,104.0262999999999,508,433,0
Untooled baseline.txt,104.11014999999995,535,447,0
Untooled baseline.txt,104.19396666666665,529,447,0
Untooled baseline.txt,104.2777499999999,530,447,0
